b1,b2,m,k,n,latency_us,mfu
8,16,512,512,4096,1392.971,0.632475
8,16,1024,512,4096,2747.614,0.641297
8,16,2048,512,4096,5346.787,0.659102
8,16,4096,512,4096,10658.262,0.661285
8,16,1,1024,128,30.656,0.003508
8,16,2,1024,128,31.318,0.006868
8,16,4,1024,128,33.816,0.012721
8,16,8,1024,128,35.375,0.024322
8,16,16,1024,128,37.734,0.045602
8,16,32,1024,128,41.617,0.082695
8,16,64,1024,128,48.783,0.141094
8,16,128,1024,128,62.797,0.219212
8,16,256,1024,128,95.316,0.288848
8,16,512,1024,128,156.849,0.351062
8,16,1024,1024,128,270.385,0.407298
8,16,2048,1024,128,501.189,0.439464
8,16,4096,1024,128,965.78,0.456118
8,16,1,1024,256,61.266,0.003511
8,16,2,1024,256,63.896,0.006733
8,16,4,1024,256,64.866,0.013264
8,16,8,1024,256,66.522,0.025867
8,16,16,1024,256,68.123,0.050518
8,16,32,1024,256,72.819,0.094521
8,16,64,1024,256,79.378,0.173423
8,16,128,1024,256,93.076,0.2958
8,16,256,1024,256,147.802,0.372551
8,16,512,1024,256,202.846,0.542911
8,16,1024,1024,256,334.042,0.659363
8,16,2048,1024,256,620.351,0.710097
8,16,4096,1024,256,1399.547,0.629503
8,16,1,1024,512,108.865,0.003952
8,16,2,1024,512,109.2,0.007879
8,16,4,1024,512,108.237,0.015898
8,16,8,1024,512,110.214,0.031225
8,16,16,1024,512,113.137,0.060837
8,16,32,1024,512,118.154,0.116508
8,16,64,1024,512,127.18,0.216479
8,16,128,1024,512,152.369,0.361384
8,16,256,1024,512,202.676,0.543367
8,16,512,1024,512,313.665,0.702197
8,16,1024,1024,512,586.745,0.750768
8,16,2048,1024,512,1268.121,0.694744
8,16,4096,1024,512,2550.131,0.69096
8,16,1,1024,1024,198.158,0.004342
8,16,2,1024,1024,194.985,0.008825
8,16,4,1024,1024,197.378,0.017436
8,16,8,1024,1024,200.024,0.034411
8,16,16,1024,1024,204.388,0.067352
8,16,32,1024,1024,212.699,0.12944
8,16,64,1024,1024,225.537,0.244145
8,16,128,1024,1024,260.149,0.423324
8,16,256,1024,1024,334.503,0.658453
8,16,512,1024,1024,589.055,0.747824
8,16,1024,1024,1024,1254.811,0.702113
8,16,2048,1024,1024,2501.68,0.704342
8,16,4096,1024,1024,4979.719,0.707686
8,16,1,1024,2048,380.104,0.004527
8,16,2,1024,2048,376.702,0.009136
8,16,4,1024,2048,379.019,0.01816
8,16,8,1024,2048,383.13,0.03593
8,16,16,1024,2048,392.293,0.070182
8,16,32,1024,2048,406.597,0.135426
8,16,64,1024,2048,427.34,0.257704
8,16,128,1024,2048,476.263,0.462465
8,16,256,1024,2048,604.957,0.728166
8,16,512,1024,2048,1255.72,0.701604
8,16,1024,1024,2048,2520.966,0.698953
8,16,2048,1024,2048,4947.772,0.712255
8,16,4096,1024,2048,9858.031,0.714965
8,16,1,1024,4096,738.221,0.004662
8,16,2,1024,4096,737.673,0.009331
8,16,4,1024,4096,739.089,0.018626
8,16,8,1024,4096,748.512,0.036782
8,16,16,1024,4096,765.949,0.07189
8,16,32,1024,4096,793.179,0.138843
8,16,64,1024,4096,835.097,0.263747
8,16,128,1024,4096,917.079,0.48034
8,16,256,1024,4096,1245.062,0.70761
8,16,512,1024,4096,2590.738,0.68013
8,16,1024,1024,4096,4952.791,0.711533
8,16,2048,1024,4096,9717.64,0.725295
8,16,4096,1024,4096,19561.041,0.720632
8,16,1,2048,128,60.336,0.003565
8,16,2,2048,128,61.139,0.007036
8,16,4,2048,128,62.163,0.01384
8,16,8,2048,128,63.71,0.027009
8,16,16,2048,128,66.701,0.051595
8,16,32,2048,128,71.819,0.095837
8,16,64,2048,128,83.862,0.164151
8,16,128,2048,128,115.921,0.237506
8,16,256,2048,128,168.871,0.32607
8,16,512,2048,128,295.694,0.372436
8,16,1024,2048,128,508.918,0.43279
8,16,2048,2048,128,953.545,0.461971
8,16,4096,2048,128,1856.028,0.47468
8,16,1,2048,256,112.743,0.003816
8,16,2,2048,256,116.604,0.007379
8,16,4,2048,256,117.416,0.014655
8,16,8,2048,256,118.499,0.029042
8,16,16,2048,256,121.282,0.056752
8,16,32,2048,256,126.97,0.108419
8,16,64,2048,256,140.256,0.196297
8,16,128,2048,256,178.274,0.308872
8,16,256,2048,256,233.042,0.472565
8,16,512,2048,256,349.081,0.630956
8,16,1024,2048,256,636.957,0.691584
8,16,2048,2048,256,1250.657,0.704445
8,16,4096,2048,256,2499.796,0.704873
8,16,1,2048,512,197.284,0.004361
8,16,2,2048,512,199.157,0.00864
8,16,4,2048,512,201.099,0.017113
8,16,8,2048,512,201.552,0.03415
8,16,16,2048,512,207.273,0.066414
8,16,32,2048,512,217.179,0.12677
8,16,64,2048,512,234.357,0.234956
8,16,128,2048,512,269.308,0.408927
8,16,256,2048,512,350.863,0.627751
8,16,512,2048,512,596.008,0.7391
8,16,1024,2048,512,1178.172,0.747784
8,16,2048,2048,512,2421.081,0.72779
8,16,4096,2048,512,4817.675,0.731489
8,16,1,2048,1024,371.617,0.00463
8,16,2,2048,1024,375.817,0.009157
8,16,4,2048,1024,376.523,0.01828
8,16,8,2048,1024,381.86,0.03605
8,16,16,2048,1024,388.712,0.070828
8,16,32,2048,1024,403.894,0.136332
8,16,64,2048,1024,429.694,0.256293
8,16,128,2048,1024,468.066,0.470564
8,16,256,2048,1024,626.697,0.702907
8,16,512,2048,1024,1187.981,0.74161
8,16,1024,2048,1024,2416.441,0.729187
8,16,2048,2048,1024,4727.213,0.745487
8,16,4096,2048,1024,9481.185,0.743383
8,16,1,2048,2048,729.045,0.004721
8,16,2,2048,2048,734.747,0.009368
8,16,4,2048,2048,738.873,0.018631
8,16,8,2048,2048,743.684,0.037021
8,16,16,2048,2048,758.168,0.072627
8,16,32,2048,2048,780.802,0.141044
8,16,64,2048,2048,816.716,0.269683
8,16,128,2048,2048,879.723,0.500737
8,16,256,2048,2048,1219.8,0.722265
8,16,512,2048,2048,2443.559,0.721095
8,16,1024,2048,2048,4749.333,0.742015
8,16,2048,2048,2048,9366.576,0.752479
8,16,4096,2048,2048,18785.469,0.750383
8,16,1,2048,4096,1442.412,0.004772
8,16,2,2048,4096,1456.317,0.009453
8,16,4,2048,4096,1459.402,0.018865
8,16,8,2048,4096,1471.166,0.037429
8,16,16,2048,4096,1494.041,0.073711
8,16,32,2048,4096,1532.105,0.14376
8,16,64,2048,4096,1594.855,0.276207
8,16,128,2048,4096,1703.934,0.51705
8,16,256,2048,4096,2546.295,0.692001
8,16,512,2048,4096,4885.231,0.721373
8,16,1024,2048,4096,9648.561,0.730487
8,16,2048,2048,4096,19020.614,0.741107
8,16,4096,2048,4096,37948.837,0.742911
8,16,1,4096,128,115.575,0.003722
8,16,2,4096,128,115.717,0.007435
8,16,4,4096,128,117.248,0.014676
8,16,8,4096,128,118.993,0.028922
8,16,16,4096,128,123.369,0.055792
8,16,32,4096,128,132.73,0.103714
8,16,64,4096,128,156.599,0.175811
8,16,128,4096,128,207.039,0.265958
8,16,256,4096,128,312.32,0.352611
8,16,512,4096,128,510.59,0.431373
8,16,1024,4096,128,928.793,0.474282
8,16,2048,4096,128,1772.915,0.496932
8,16,4096,4096,128,3486.092,0.505448
8,16,1,4096,256,195.216,0.004407
8,16,2,4096,256,196.264,0.008767
8,16,4,4096,256,197.604,0.017416
8,16,8,4096,256,201.775,0.034112
8,16,16,4096,256,208.226,0.06611
8,16,32,4096,256,221.872,0.124089
8,16,64,4096,256,248.221,0.221833
8,16,128,4096,256,313.708,0.35105
8,16,256,4096,256,422.532,0.521274
8,16,512,4096,256,727.17,0.605786
8,16,1024,4096,256,1437.487,0.612888
8,16,2048,4096,256,2751.089,0.640487
8,16,4096,4096,256,5411.456,0.651225
8,16,1,4096,512,378.521,0.004546
8,16,2,4096,512,378.946,0.009082
8,16,4,4096,512,380.309,0.018098
8,16,8,4096,512,384.334,0.035818
8,16,16,4096,512,392.586,0.070129
8,16,32,4096,512,407.239,0.135212
8,16,64,4096,512,436.001,0.252585
8,16,128,4096,512,512.531,0.429739
8,16,256,4096,512,701.328,0.628107
8,16,512,4096,512,1384.755,0.636227
8,16,1024,4096,512,2657.527,0.663037
8,16,2048,4096,512,5214.245,0.675855
8,16,4096,4096,512,10338.712,0.681724
8,16,1,4096,1024,730.775,0.004709
8,16,2,4096,1024,740.339,0.009297
8,16,4,4096,1024,742.061,0.018551
8,16,8,4096,1024,748.848,0.036766
8,16,16,4096,1024,758.912,0.072556
8,16,32,4096,1024,778.548,0.141452
8,16,64,4096,1024,815.708,0.270017
8,16,128,4096,1024,946.455,0.465431
8,16,256,4096,1024,1330.922,0.661962
8,16,512,4096,1024,2641.446,0.667073
8,16,1024,4096,1024,5076.477,0.694197
8,16,2048,4096,1024,10018.684,0.703501
8,16,4096,4096,1024,19877.988,0.709141
8,16,1,4096,2048,1450.293,0.004746
8,16,2,4096,2048,1470.647,0.00936
8,16,4,4096,2048,1476.79,0.018643
8,16,8,4096,2048,1481.146,0.037176
8,16,16,4096,2048,1500.703,0.073384
8,16,32,4096,2048,1530.131,0.143945
8,16,64,4096,2048,1583.195,0.278241
8,16,128,4096,2048,1842.323,0.478211
8,16,256,4096,2048,2764.633,0.63735
8,16,512,4096,2048,5259.889,0.66999
8,16,1024,4096,2048,10232.502,0.6888
8,16,2048,4096,2048,19992.984,0.705062
8,16,4096,4096,2048,39813.622,0.708115
8,16,1,4096,4096,2888.095,0.004766
8,16,2,4096,4096,2935.067,0.00938
8,16,4,4096,4096,2940.346,0.018727
8,16,8,4096,4096,2957.589,0.037236
8,16,16,4096,4096,2985.905,0.073765
8,16,32,4096,4096,3041.698,0.144824
8,16,64,4096,4096,3128.247,0.281633
8,16,128,4096,4096,4014.212,0.43895
8,16,256,4096,4096,6226.061,0.56602
8,16,512,4096,4096,12129.619,0.581069
8,16,1024,4096,4096,23199.937,0.607601
8,16,2048,4096,4096,46290.869,0.609032
8,16,4096,4096,4096,92108.946,0.612158
8,32,1,128,128,14.325,0.001877
8,32,2,128,128,15.245,0.003527
8,32,4,128,128,15.223,0.007065
8,32,8,128,128,15.348,0.014015
8,32,16,128,128,15.092,0.028504
8,32,32,128,128,15.324,0.056147
8,32,64,128,128,15.617,0.110183
8,32,128,128,128,20.246,0.16998
8,32,256,128,128,45.02,0.152886
8,32,512,128,128,72.897,0.18884
8,32,1024,128,128,123.368,0.223168
8,32,2048,128,128,222.388,0.247602
8,32,4096,128,128,412.225,0.267153
8,32,1,128,256,14.236,0.003777
8,32,2,128,256,17.634,0.006099
8,32,4,128,256,17.945,0.011986
8,32,8,128,256,18.004,0.023894
8,32,16,128,256,18.954,0.045393
8,32,32,128,256,20.207,0.085158
8,32,64,128,256,19.62,0.175408
8,32,128,128,256,41.944,0.164097
8,32,256,128,256,66.419,0.207258
8,32,512,128,256,114.001,0.241505
8,32,1024,128,256,203.469,0.270625
8,32,2048,128,256,376.689,0.292356
8,32,4096,128,256,725.94,0.303406
8,32,1,128,512,33.404,0.00322
8,32,2,128,512,35.103,0.006128
8,32,4,128,512,36.414,0.011814
8,32,8,128,512,37.224,0.023113
8,32,16,128,512,38.543,0.044645
8,32,32,128,512,41.472,0.082982
8,32,64,128,512,51.617,0.133346
8,32,128,128,512,71.061,0.193719
8,32,256,128,512,113.074,0.243485
8,32,512,128,512,192.411,0.286177
8,32,1024,128,512,352.376,0.312528
8,32,2048,128,512,679.268,0.324253
8,32,4096,128,512,1365.681,0.322557
8,32,1,128,1024,59.799,0.003597
8,32,2,128,1024,63.236,0.006803
8,32,4,128,1024,64.806,0.013276
8,32,8,128,1024,66.611,0.025833
8,32,16,128,1024,69.56,0.049475
8,32,32,128,1024,75.471,0.0912
8,32,64,128,1024,89.03,0.154621
8,32,128,128,1024,121.498,0.226604
8,32,256,128,1024,202.432,0.272011
8,32,512,128,1024,353.847,0.311228
8,32,1024,128,1024,664.204,0.331607
8,32,2048,128,1024,1308.886,0.336553
8,32,4096,128,1024,2645.982,0.332965
8,32,1,128,2048,109.8,0.003918
8,32,2,128,2048,116.857,0.007363
8,32,4,128,2048,118.939,0.014467
8,32,8,128,2048,122.766,0.028033
8,32,16,128,2048,130.317,0.052817
8,32,32,128,2048,140.252,0.098151
8,32,64,128,2048,161.757,0.170205
8,32,128,128,2048,220.514,0.249707
8,32,256,128,2048,382.214,0.28813
8,32,512,128,2048,677.182,0.325252
8,32,1024,128,2048,1312.483,0.335631
8,32,2048,128,2048,2625.448,0.335569
8,32,4096,128,2048,5188.622,0.339597
8,32,1,128,4096,208.551,0.004125
8,32,2,128,4096,224.707,0.007658
8,32,4,128,4096,228.258,0.015077
8,32,8,128,4096,237.287,0.029007
8,32,16,128,4096,252.66,0.054484
8,32,32,128,4096,271.76,0.101309
8,32,64,128,4096,308.595,0.178434
8,32,128,128,4096,416.939,0.264133
8,32,256,128,4096,740.9,0.29728
8,32,512,128,4096,1368.66,0.321855
8,32,1024,128,4096,2697.524,0.326603
8,32,2048,128,4096,5235.549,0.336553
8,32,4096,128,4096,10158.085,0.346923
8,32,1,256,128,14.943,0.003599
8,32,2,256,128,17.592,0.006114
8,32,4,256,128,17.711,0.012145
8,32,8,256,128,17.789,0.024182
8,32,16,256,128,18.948,0.045408
8,32,32,256,128,20.301,0.084762
8,32,64,256,128,18.063,0.19053
8,32,128,256,128,44.797,0.153649
8,32,256,256,128,64.234,0.214309
8,32,512,256,128,105.44,0.261114
8,32,1024,256,128,179.417,0.306903
8,32,2048,256,128,326.437,0.337362
8,32,4096,256,128,615.039,0.358115
8,32,1,256,256,31.834,0.003378
8,32,2,256,256,34.618,0.006213
8,32,4,256,256,35.321,0.012179
8,32,8,256,256,36.668,0.023464
8,32,16,256,256,37.895,0.045408
8,32,32,256,256,40.651,0.084659
8,32,64,256,256,47.175,0.145904
8,32,128,256,256,62.961,0.218642
8,32,256,256,256,94.077,0.292651
8,32,512,256,256,148.46,0.3709
8,32,1024,256,256,260.448,0.422839
8,32,2048,256,256,491.046,0.448542
8,32,4096,256,256,986.266,0.446644
8,32,1,256,512,61.678,0.003487
8,32,2,256,512,63.53,0.006771
8,32,4,256,512,64.473,0.013345
8,32,8,256,512,65.744,0.026173
8,32,16,256,512,68.458,0.050271
8,32,32,256,512,72.376,0.095101
8,32,64,256,512,80.769,0.170435
8,32,128,256,512,105.276,0.26152
8,32,256,256,512,155.999,0.352975
8,32,512,256,512,259.531,0.424331
8,32,1024,256,512,467.955,0.470675
8,32,2048,256,512,944.798,0.466247
8,32,4096,256,512,1886.2,0.467087
8,32,1,256,1024,109.498,0.003929
8,32,2,256,1024,113.647,0.007571
8,32,4,256,1024,116.095,0.014822
8,32,8,256,1024,117.433,0.029306
8,32,16,256,1024,122.441,0.056214
8,32,32,256,1024,130.548,0.105447
8,32,64,256,1024,142.39,0.193356
8,32,128,256,1024,182.491,0.301733
8,32,256,256,1024,265.144,0.41535
8,32,512,256,1024,459.231,0.479616
8,32,1024,256,1024,911.219,0.483429
8,32,2048,256,1024,1854.322,0.475117
8,32,4096,256,1024,3708.135,0.475182
8,32,1,256,2048,210.438,0.004088
8,32,2,256,2048,221.802,0.007758
8,32,4,256,2048,216.448,0.0159
8,32,8,256,2048,223.421,0.030807
8,32,16,256,2048,233.333,0.058997
8,32,32,256,2048,247.219,0.111366
8,32,64,256,2048,262.654,0.209644
8,32,128,256,2048,331.254,0.332456
8,32,256,256,2048,488.745,0.450654
8,32,512,256,2048,912.392,0.482807
8,32,1024,256,2048,1864.903,0.472421
8,32,2048,256,2048,3639.711,0.484115
8,32,4096,256,2048,7297.193,0.482936
8,32,1,256,4096,391.934,0.00439
8,32,2,256,4096,414.693,0.008299
8,32,4,256,4096,418.208,0.016458
8,32,8,256,4096,433.754,0.031737
8,32,16,256,4096,452.728,0.060813
8,32,32,256,4096,479.413,0.114857
8,32,64,256,4096,501.27,0.219697
8,32,128,256,4096,618.961,0.355846
8,32,256,256,4096,969.308,0.454458
8,32,512,256,4096,1906.227,0.462179
8,32,1024,256,4096,3686.917,0.477916
8,32,2048,256,4096,7254.723,0.485763
8,32,4096,256,4096,14584.436,0.483265
8,32,1,512,128,32.897,0.003269
8,32,2,512,128,33.695,0.006384
8,32,4,512,128,36.6,0.011754
8,32,8,512,128,38.488,0.022354
8,32,16,512,128,40.628,0.042353
8,32,32,512,128,44.251,0.077772
8,32,64,512,128,50.847,0.135366
8,32,128,512,128,67.985,0.202486
8,32,256,512,128,100.105,0.275029
8,32,512,512,128,160.383,0.343327
8,32,1024,512,128,281.104,0.391767
8,32,2048,512,128,523.618,0.42064
8,32,4096,512,128,1007.358,0.437292
8,32,1,512,256,63.857,0.003368
8,32,2,512,256,63.943,0.006728
8,32,4,512,256,64.328,0.013375
8,32,8,512,256,65.911,0.026107
8,32,16,512,256,66.156,0.05202
8,32,32,512,256,69.889,0.098484
8,32,64,512,256,78.526,0.175304
8,32,128,512,256,99.834,0.275776
8,32,256,512,256,138.421,0.397799
8,32,512,512,256,217.005,0.507487
8,32,1024,512,256,372.758,0.590879
8,32,2048,512,256,684.78,0.643287
8,32,4096,512,256,1446.545,0.609051
8,32,1,512,512,109.962,0.003912
8,32,2,512,512,112.879,0.007622
8,32,4,512,512,114.33,0.015051
8,32,8,512,512,116.549,0.029528
8,32,16,512,512,118.101,0.05828
8,32,32,512,512,124.371,0.110684
8,32,64,512,512,137.109,0.200803
8,32,128,512,512,160.169,0.343785
8,32,256,512,512,214.8,0.512697
8,32,512,512,512,341.141,0.645642
8,32,1024,512,512,655.672,0.671845
8,32,2048,512,512,1415.337,0.62248
8,32,4096,512,512,2822.219,0.624345
8,32,1,512,1024,201.602,0.004268
8,32,2,512,1024,203.265,0.008465
8,32,4,512,1024,204.479,0.01683
8,32,8,512,1024,209.224,0.032898
8,32,16,512,1024,213.411,0.064504
8,32,32,512,1024,223.672,0.12309
8,32,64,512,1024,243.444,0.226186
8,32,128,512,1024,278.763,0.395057
8,32,256,512,1024,370.345,0.594728
8,32,512,512,1024,638.104,0.690342
8,32,1024,512,1024,1404.526,0.627271
8,32,2048,512,1024,2744.427,0.642042
8,32,4096,512,1024,5508.889,0.639707
8,32,1,512,2048,380.821,0.004518
8,32,2,512,2048,382.057,0.009008
8,32,4,512,2048,387.125,0.01778
8,32,8,512,2048,392.295,0.035091
8,32,16,512,2048,405.689,0.067864
8,32,32,512,2048,426.132,0.129217
8,32,64,512,2048,458.182,0.240357
8,32,128,512,2048,517.577,0.42555
8,32,256,512,2048,681.221,0.646647
8,32,512,512,2048,1407.147,0.626103
8,32,1024,512,2048,2771.056,0.635872
8,32,2048,512,2048,5437.247,0.648136
8,32,4096,512,2048,10768.932,0.654489
8,32,1,512,4096,741.424,0.004642
8,32,2,512,4096,745.067,0.009238
8,32,4,512,4096,749.53,0.018366
8,32,8,512,4096,766.033,0.035941
8,32,16,512,4096,791.767,0.069545
8,32,32,512,4096,828.961,0.13285
8,32,64,512,4096,886.467,0.248464
8,32,128,512,4096,1000.141,0.440447
8,32,256,512,4096,1396.644,0.630811
8,32,512,512,4096,2829.589,0.622719
8,32,1024,512,4096,5476.511,0.643489
8,32,2048,512,4096,10790.121,0.653204
8,32,4096,512,4096,21287.863,0.662176
8,32,1,1024,128,63.79,0.003372
8,32,2,1024,128,64.49,0.006671
8,32,4,1024,128,65.174,0.013201
8,32,8,1024,128,67.311,0.025564
8,32,16,1024,128,70.416,0.048874
8,32,32,1024,128,74.965,0.091816
8,32,64,1024,128,87.402,0.157501
8,32,128,1024,128,116.824,0.23567
8,32,256,1024,128,187.898,0.293051
8,32,512,1024,128,296.955,0.370855
8,32,1024,1024,128,527.147,0.417824
8,32,2048,1024,128,992.691,0.443753
8,32,4096,1024,128,1924.189,0.457865
8,32,1,1024,256,105.334,0.004084
8,32,2,1024,256,106.785,0.008057
8,32,4,1024,256,107.281,0.01604
8,32,8,1024,256,110.186,0.031233
8,32,16,1024,256,114.565,0.060079
8,32,32,1024,256,122.222,0.11263
8,32,64,1024,256,137.702,0.199938
8,32,128,1024,256,181.177,0.303922
8,32,256,1024,256,259.558,0.424288
8,32,512,1024,256,381.628,0.577145
8,32,1024,1024,256,648.272,0.679514
8,32,2048,1024,256,1286.881,0.684615
8,32,4096,1024,256,2677.924,0.657986
8,32,1,1024,512,199.121,0.004321
8,32,2,1024,512,198.473,0.00867
8,32,4,1024,512,199.131,0.017282
8,32,8,1024,512,203.807,0.033772
8,32,16,1024,512,209.703,0.065645
8,32,32,1024,512,221.257,0.124434
8,32,64,1024,512,242.344,0.227213
8,32,128,1024,512,285.892,0.385207
8,32,256,1024,512,375.447,0.586647
8,32,512,1024,512,604.648,0.728539
8,32,1024,1024,512,1285.914,0.685131
8,32,2048,1024,512,2570.763,0.685414
8,32,4096,1024,512,5127.118,0.68734
8,32,1,1024,1024,381.695,0.004508
8,32,2,1024,1024,377.476,0.009117
8,32,4,1024,1024,380.616,0.018084
8,32,8,1024,1024,386.967,0.035574
8,32,16,1024,1024,396.157,0.069497
8,32,32,1024,1024,414.225,0.132932
8,32,64,1024,1024,445.221,0.247354
8,32,128,1024,1024,502.815,0.438043
8,32,256,1024,1024,639.19,0.689168
8,32,512,1024,1024,1281.586,0.687444
8,32,1024,1024,1024,2537.013,0.694533
8,32,2048,1024,1024,5001.474,0.704607
8,32,4096,1024,1024,10021.348,0.703314
8,32,1,1024,2048,739.176,0.004656
8,32,2,1024,2048,737.911,0.009328
8,32,4,1024,2048,743.708,0.01851
8,32,8,1024,2048,751.924,0.036615
8,32,16,1024,2048,771.661,0.071357
8,32,32,1024,2048,803.364,0.137083
8,32,64,1024,2048,848.558,0.259563
8,32,128,1024,2048,937.989,0.469632
8,32,256,1024,2048,1260.159,0.699133
8,32,512,1024,2048,2568.509,0.686016
8,32,1024,1024,2048,5002.343,0.704485
8,32,2048,1024,2048,9835.955,0.71657
8,32,4096,1024,2048,19602.922,0.719092
8,32,1,1024,4096,1452.923,0.004737
8,32,2,1024,4096,1461.367,0.00942
8,32,4,1024,4096,1466.137,0.018778
8,32,8,1024,4096,1486.844,0.037034
8,32,16,1024,4096,1522.224,0.072346
8,32,32,1024,4096,1580.296,0.139376
8,32,64,1024,4096,1667.497,0.264174
8,32,128,1024,4096,1825.011,0.482747
8,32,256,1024,4096,2657.801,0.662968
8,32,512,1024,4096,5077.124,0.694109
8,32,1024,1024,4096,9972.786,0.706738
8,32,2048,1024,4096,19631.176,0.718057
8,32,4096,1024,4096,39111.866,0.72082
8,32,1,2048,128,115.571,0.003722
8,32,2,2048,128,116.916,0.007359
8,32,4,2048,128,117.76,0.014612
8,32,8,2048,128,121.084,0.028422
8,32,16,2048,128,123.659,0.055661
8,32,32,2048,128,135.225,0.1018
8,32,64,2048,128,159.907,0.172174
8,32,128,2048,128,234.661,0.234652
8,32,256,2048,128,320.153,0.343983
8,32,512,2048,128,565.965,0.389166
8,32,1024,2048,128,1000.673,0.440213
8,32,2048,2048,128,1903.04,0.462953
8,32,4096,2048,128,3705.387,0.475534
8,32,1,2048,256,195.858,0.004393
8,32,2,2048,256,200.083,0.0086
8,32,4,2048,256,201.946,0.017042
8,32,8,2048,256,205.067,0.033564
8,32,16,2048,256,213.537,0.064466
8,32,32,2048,256,227.425,0.121059
8,32,64,2048,256,257.453,0.213878
8,32,128,2048,256,312.964,0.351885
8,32,256,2048,256,433.634,0.507928
8,32,512,2048,256,687.496,0.640744
8,32,1024,2048,256,1277.224,0.689792
8,32,2048,2048,256,2534.142,0.695319
8,32,4096,2048,256,5006.298,0.703928
8,32,1,2048,512,372.854,0.004615
8,32,2,2048,512,379.669,0.009064
8,32,4,2048,512,382.094,0.018014
8,32,8,2048,512,388.494,0.035434
8,32,16,2048,512,400.856,0.068683
8,32,32,2048,512,422.539,0.130316
8,32,64,2048,512,464.723,0.236974
8,32,128,2048,512,513.456,0.428965
8,32,256,2048,512,687.077,0.641135
8,32,512,2048,512,1213.746,0.725868
8,32,1024,2048,512,2451.314,0.718814
8,32,2048,2048,512,4820.105,0.73112
8,32,4096,2048,512,9683.526,0.72785
8,32,1,2048,1024,729.461,0.004718
8,32,2,2048,1024,735.678,0.009356
8,32,4,2048,1024,740.066,0.018601
8,32,8,2048,1024,749.843,0.036717
8,32,16,2048,1024,766.357,0.071851
8,32,32,2048,1024,795.15,0.138499
8,32,64,2048,1024,845.245,0.260581
8,32,128,2048,1024,927.661,0.47486
8,32,256,2048,1024,1243.652,0.708413
8,32,512,2048,1024,2448.651,0.719595
8,32,1024,2048,1024,4792.215,0.735375
8,32,2048,2048,1024,9482.513,0.743279
8,32,4096,2048,1024,18809.9,0.749409
8,32,1,2048,2048,1442.835,0.00477
8,32,2,2048,2048,1455.142,0.00946
8,32,4,2048,2048,1465.538,0.018786
8,32,8,2048,2048,1475.477,0.037319
8,32,16,2048,2048,1502.222,0.07331
8,32,32,2048,2048,1550.268,0.142075
8,32,64,2048,2048,1627.361,0.270689
8,32,128,2048,2048,1744.549,0.505012
8,32,256,2048,2048,2552.856,0.690222
8,32,512,2048,2048,4850.724,0.726505
8,32,1024,2048,2048,9491.342,0.742587
8,32,2048,2048,2048,18862.02,0.747338
8,32,4096,2048,2048,37254.838,0.75675
8,32,1,2048,4096,2872.704,0.004792
8,32,2,2048,4096,2902.594,0.009485
8,32,4,2048,4096,2906.243,0.018947
8,32,8,2048,4096,2930.983,0.037574
8,32,16,2048,4096,2977.845,0.073964
8,32,32,2048,4096,3057.155,0.144091
8,32,64,2048,4096,3196.3,0.275637
8,32,128,2048,4096,3392.784,0.519349
8,32,256,2048,4096,5176.594,0.680771
8,32,512,2048,4096,10038.396,0.702119
8,32,1024,2048,4096,19212.066,0.733721
8,32,2048,2048,4096,38109.228,0.739784
8,32,4096,2048,4096,75822.419,0.743648
8,32,1,4096,128,199.284,0.004317
8,32,2,4096,128,200.475,0.008583
8,32,4,4096,128,203.706,0.016894
8,32,8,4096,128,207.985,0.033094
8,32,16,4096,128,220.06,0.062555
8,32,32,4096,128,243.621,0.113011
8,32,64,4096,128,293.231,0.187783
8,32,128,4096,128,399.249,0.275836
8,32,256,4096,128,600.496,0.366788
8,32,512,4096,128,1014.351,0.434277
8,32,1024,4096,128,1844.152,0.477737
8,32,2048,4096,128,3560.339,0.494907
8,32,4096,4096,128,7013.428,0.502476
8,32,1,4096,256,377.55,0.004558
